,HCHO_reading,Location,Current_Date
1785,6.20313630194549e-05,"Deniyaya, Matara",2019-04-10
1786,8.426213025813922e-05,"Deniyaya, Matara",2019-04-11
1787,0.00016557602678497212,"Deniyaya, Matara",2019-04-12
1788,0.00022434459803760923,"Deniyaya, Matara",2019-04-13
1789,0.00022434459803760923,"Deniyaya, Matara",2019-04-14
1790,0.00022434459803760923,"Deniyaya, Matara",2019-04-15
1791,0.00022434459803760923,"Deniyaya, Matara",2019-04-16
1792,0.00022434459803760923,"Deniyaya, Matara",2019-04-17
1793,0.00010769374623524847,"Deniyaya, Matara",2019-04-18
1794,0.00010769374623524847,"Deniyaya, Matara",2019-04-19
1795,0.00010769374623524847,"Deniyaya, Matara",2019-04-20
1796,0.00010769374623524847,"Deniyaya, Matara",2019-04-21
1797,0.00011670117964968085,"Deniyaya, Matara",2019-04-22
1798,5.1257976677339204e-05,"Deniyaya, Matara",2019-04-23
1799,0.00017836698211921295,"Deniyaya, Matara",2019-04-24
1800,0.00017836698211921295,"Deniyaya, Matara",2019-04-25
1801,0.00017836698211921295,"Deniyaya, Matara",2019-04-26
1802,0.00017836698211921295,"Deniyaya, Matara",2019-04-27
1803,0.0001871501881396398,"Deniyaya, Matara",2019-04-28
1804,0.0001871501881396398,"Deniyaya, Matara",2019-04-29
1805,0.0001871501881396398,"Deniyaya, Matara",2019-04-30
1806,0.0001513876780742017,"Deniyaya, Matara",2019-05-01
1807,0.0001513876780742017,"Deniyaya, Matara",2019-05-02
1808,0.0001513876780742017,"Deniyaya, Matara",2019-05-03
1809,5.434144155589335e-05,"Deniyaya, Matara",2019-05-04
1810,7.521904743490836e-05,"Deniyaya, Matara",2019-05-05
1811,6.477919130672735e-05,"Deniyaya, Matara",2019-05-06
1812,8.903688521043591e-05,"Deniyaya, Matara",2019-05-07
1813,0.0001266048084834554,"Deniyaya, Matara",2019-05-08
1814,0.00011862556698542889,"Deniyaya, Matara",2019-05-09
1815,8.904187787431491e-05,"Deniyaya, Matara",2019-05-10
1816,2.9491144737781486e-05,"Deniyaya, Matara",2019-05-11
1817,4.16907598251222e-05,"Deniyaya, Matara",2019-05-12
1818,4.16907598251222e-05,"Deniyaya, Matara",2019-05-13
1819,9.758382500903084e-05,"Deniyaya, Matara",2019-05-14
1820,0.0001890657581933389,"Deniyaya, Matara",2019-05-15
1821,0.0001197343556303528,"Deniyaya, Matara",2019-05-16
1822,0.00010498806386215011,"Deniyaya, Matara",2019-05-17
1823,0.00010498806386215011,"Deniyaya, Matara",2019-05-18
1824,9.658265808306527e-05,"Deniyaya, Matara",2019-05-19
1825,1.0668271897884551e-05,"Deniyaya, Matara",2019-05-20
1826,8.360032868662833e-05,"Deniyaya, Matara",2019-05-24
1827,5.2382561264022686e-05,"Deniyaya, Matara",2019-05-25
1828,0.00011270155958655655,"Deniyaya, Matara",2019-05-26
1829,0.00011064821434307609,"Deniyaya, Matara",2019-05-27
1830,0.00011135640542574636,"Deniyaya, Matara",2019-05-28
1831,0.00011135640542574636,"Deniyaya, Matara",2019-05-29
1832,0.00011135640542574636,"Deniyaya, Matara",2019-05-30
1833,0.00013096199836581945,"Deniyaya, Matara",2019-05-31
1834,7.860539060937241e-05,"Deniyaya, Matara",2019-06-01
1835,7.860539060937241e-05,"Deniyaya, Matara",2019-06-02
1836,1.9475669421135314e-05,"Deniyaya, Matara",2019-06-03
1837,1.9475669421135314e-05,"Deniyaya, Matara",2019-06-04
1838,1.9475669421135314e-05,"Deniyaya, Matara",2019-06-05
1839,1.9475669421135314e-05,"Deniyaya, Matara",2019-06-06
1840,1.9475669421135314e-05,"Deniyaya, Matara",2019-06-07
1841,1.9475669421135314e-05,"Deniyaya, Matara",2019-06-08
1842,8.82573060809885e-05,"Deniyaya, Matara",2019-06-09
1843,8.82573060809885e-05,"Deniyaya, Matara",2019-06-10
1844,0.00026065366002871675,"Deniyaya, Matara",2019-06-11
1845,0.00026065366002871675,"Deniyaya, Matara",2019-06-12
1846,0.00010348961229572161,"Deniyaya, Matara",2019-06-13
1847,0.00010348961229572161,"Deniyaya, Matara",2019-06-14
1848,9.794863285570833e-05,"Deniyaya, Matara",2019-06-15
1849,0.00012177252251177269,"Deniyaya, Matara",2019-06-16
1850,0.00012177252251177269,"Deniyaya, Matara",2019-06-17
1851,-1.1336369400820555e-05,"Deniyaya, Matara",2019-06-18
1852,-1.1336369400820555e-05,"Deniyaya, Matara",2019-06-19
1853,3.6265472533894716e-05,"Deniyaya, Matara",2019-06-20
1854,3.6265472533894716e-05,"Deniyaya, Matara",2019-06-21
1855,3.6265472533894716e-05,"Deniyaya, Matara",2019-06-22
1856,3.6265472533894716e-05,"Deniyaya, Matara",2019-06-23
1857,3.6265472533894716e-05,"Deniyaya, Matara",2019-06-24
1858,3.066723729716614e-05,"Deniyaya, Matara",2019-06-25
1859,5.9384765930813476e-05,"Deniyaya, Matara",2019-06-26
1860,0.00015018806201124097,"Deniyaya, Matara",2019-06-27
1861,8.485600456102689e-08,"Deniyaya, Matara",2019-06-28
1862,1.8658707556202234e-05,"Deniyaya, Matara",2019-06-29
1863,8.076289701838124e-05,"Deniyaya, Matara",2019-06-30
1864,0.00015651280409656465,"Deniyaya, Matara",2019-07-01
1865,7.822883224906507e-05,"Deniyaya, Matara",2019-07-02
1866,7.822883224906507e-05,"Deniyaya, Matara",2019-07-03
1867,6.491148472259721e-05,"Deniyaya, Matara",2019-07-04
1868,0.00010156581932474287,"Deniyaya, Matara",2019-07-05
1869,0.0001854224783202885,"Deniyaya, Matara",2019-07-06
1870,9.519535246307653e-05,"Deniyaya, Matara",2019-07-07
1871,0.00012211802341409125,"Deniyaya, Matara",2019-07-08
1872,0.00012211802341409125,"Deniyaya, Matara",2019-07-09
1873,3.5168823276630766e-05,"Deniyaya, Matara",2019-07-10
1874,9.399985364620809e-05,"Deniyaya, Matara",2019-07-11
1875,9.815205823701607e-05,"Deniyaya, Matara",2019-07-12
1876,0.00015518276687108404,"Deniyaya, Matara",2019-07-13
1877,3.06090383772373e-05,"Deniyaya, Matara",2019-07-14
1878,3.06090383772373e-05,"Deniyaya, Matara",2019-07-15
1879,3.9205342571432974e-05,"Deniyaya, Matara",2019-07-16
1880,3.9205342571432974e-05,"Deniyaya, Matara",2019-07-17
1881,3.9205342571432974e-05,"Deniyaya, Matara",2019-07-18
1882,3.9205342571432974e-05,"Deniyaya, Matara",2019-07-19
1883,3.9205342571432974e-05,"Deniyaya, Matara",2019-07-20
1884,3.9205342571432974e-05,"Deniyaya, Matara",2019-07-21
1885,3.9205342571432974e-05,"Deniyaya, Matara",2019-07-22
1886,2.7530496770538245e-05,"Deniyaya, Matara",2019-07-23
1887,1.917795009592158e-06,"Deniyaya, Matara",2019-07-24
1888,1.917795009592158e-06,"Deniyaya, Matara",2019-07-25
1889,-1.7439164260629638e-05,"Deniyaya, Matara",2019-07-26
1890,1.6406873869175554e-05,"Deniyaya, Matara",2019-07-27
1891,-4.995843540715808e-06,"Deniyaya, Matara",2019-07-28
1892,0.00013392880130772166,"Deniyaya, Matara",2019-07-29
1893,-7.03567768815656e-05,"Deniyaya, Matara",2019-07-30
1894,3.6934841833654336e-05,"Deniyaya, Matara",2019-07-31
1895,6.79387627216613e-05,"Deniyaya, Matara",2019-08-01
1896,6.79387627216613e-05,"Deniyaya, Matara",2019-08-02
1897,0.00010271135768073782,"Deniyaya, Matara",2019-08-03
1898,7.763261304247379e-05,"Deniyaya, Matara",2019-08-04
1899,5.245533362906521e-05,"Deniyaya, Matara",2019-08-05
1900,5.245533362906521e-05,"Deniyaya, Matara",2019-08-06
1901,5.245533362906521e-05,"Deniyaya, Matara",2019-08-07
1902,5.245533362906521e-05,"Deniyaya, Matara",2019-08-08
1903,5.245533362906521e-05,"Deniyaya, Matara",2019-08-09
1904,5.245533362906521e-05,"Deniyaya, Matara",2019-08-10
1905,5.245533362906521e-05,"Deniyaya, Matara",2019-08-11
1906,-1.6567200397283402e-05,"Deniyaya, Matara",2019-08-12
1907,-1.6567200397283402e-05,"Deniyaya, Matara",2019-08-13
1908,-1.6567200397283402e-05,"Deniyaya, Matara",2019-08-14
1909,-1.6567200397283402e-05,"Deniyaya, Matara",2019-08-15
1910,-1.6567200397283402e-05,"Deniyaya, Matara",2019-08-16
1911,-1.6567200397283402e-05,"Deniyaya, Matara",2019-08-17
1912,4.8707759228402166e-05,"Deniyaya, Matara",2019-08-18
1913,1.187302498785714e-05,"Deniyaya, Matara",2019-08-19
1914,0.00023739408061373982,"Deniyaya, Matara",2019-08-20
1915,0.00023739408061373982,"Deniyaya, Matara",2019-08-21
1916,0.00023739408061373982,"Deniyaya, Matara",2019-08-22
1917,0.00023739408061373982,"Deniyaya, Matara",2019-08-23
1918,0.00023739408061373982,"Deniyaya, Matara",2019-08-24
1919,0.00023739408061373982,"Deniyaya, Matara",2019-08-25
1920,0.00023739408061373982,"Deniyaya, Matara",2019-08-26
1921,0.00023739408061373982,"Deniyaya, Matara",2019-08-27
1922,0.00023739408061373982,"Deniyaya, Matara",2019-08-28
1923,6.798230223314625e-05,"Deniyaya, Matara",2019-08-29
1924,0.0001003325498068521,"Deniyaya, Matara",2019-08-30
1925,0.0001003325498068521,"Deniyaya, Matara",2019-08-31
1926,0.0001003325498068521,"Deniyaya, Matara",2019-09-01
1927,6.411903520786512e-05,"Deniyaya, Matara",2019-09-02
1928,9.78157384524139e-05,"Deniyaya, Matara",2019-09-03
1929,9.791662909121674e-05,"Deniyaya, Matara",2019-09-04
1930,9.791662909121674e-05,"Deniyaya, Matara",2019-09-05
1931,9.791662909121674e-05,"Deniyaya, Matara",2019-09-06
1932,7.900931868731356e-05,"Deniyaya, Matara",2019-09-07
1933,-1.9800126716534245e-05,"Deniyaya, Matara",2019-09-08
1934,4.326489287765812e-05,"Deniyaya, Matara",2019-09-09
1935,4.263753551153884e-05,"Deniyaya, Matara",2019-09-10
1936,4.263753551153884e-05,"Deniyaya, Matara",2019-09-11
1937,8.720108094777346e-05,"Deniyaya, Matara",2019-09-12
1938,7.855770871679348e-05,"Deniyaya, Matara",2019-09-13
1939,7.855770871679348e-05,"Deniyaya, Matara",2019-09-14
1940,7.855770871679348e-05,"Deniyaya, Matara",2019-09-15
1941,7.855770871679348e-05,"Deniyaya, Matara",2019-09-16
1942,7.855770871679348e-05,"Deniyaya, Matara",2019-09-17
1943,7.855770871679348e-05,"Deniyaya, Matara",2019-09-18
1944,7.855770871679348e-05,"Deniyaya, Matara",2019-09-19
1945,7.855770871679348e-05,"Deniyaya, Matara",2019-09-20
1946,2.78876797254711e-05,"Deniyaya, Matara",2019-09-21
1947,2.78876797254711e-05,"Deniyaya, Matara",2019-09-22
1948,2.78876797254711e-05,"Deniyaya, Matara",2019-09-23
1949,2.78876797254711e-05,"Deniyaya, Matara",2019-09-24
1950,2.78876797254711e-05,"Deniyaya, Matara",2019-09-25
1951,2.78876797254711e-05,"Deniyaya, Matara",2019-09-26
1952,2.78876797254711e-05,"Deniyaya, Matara",2019-09-27
1953,2.78876797254711e-05,"Deniyaya, Matara",2019-09-28
1954,8.320224946993188e-05,"Deniyaya, Matara",2019-09-29
1955,1.9647603158705266e-05,"Deniyaya, Matara",2019-09-30
1956,0.00011783649916807612,"Deniyaya, Matara",2019-10-01
1957,0.00011783649916807612,"Deniyaya, Matara",2019-10-02
1958,0.00011783649916807612,"Deniyaya, Matara",2019-10-03
1959,4.612769316736376e-06,"Deniyaya, Matara",2019-10-06
1960,-5.005087337895441e-06,"Deniyaya, Matara",2019-10-07
1961,-5.005087337895441e-06,"Deniyaya, Matara",2019-10-08
1962,-5.005087337895441e-06,"Deniyaya, Matara",2019-10-09
1963,-5.005087337895441e-06,"Deniyaya, Matara",2019-10-10
1964,-5.005087337895441e-06,"Deniyaya, Matara",2019-10-11
1965,-5.005087337895441e-06,"Deniyaya, Matara",2019-10-12
1966,7.59858494096762e-05,"Deniyaya, Matara",2019-10-13
1967,1.83682831601389e-05,"Deniyaya, Matara",2019-10-14
1968,1.83682831601389e-05,"Deniyaya, Matara",2019-10-15
1969,1.83682831601389e-05,"Deniyaya, Matara",2019-10-16
1970,0.00023170536024083008,"Deniyaya, Matara",2019-10-17
1971,0.00023170536024083008,"Deniyaya, Matara",2019-10-18
1972,0.00023170536024083008,"Deniyaya, Matara",2019-10-19
1973,0.00023170536024083008,"Deniyaya, Matara",2019-10-20
1974,0.00023170536024083008,"Deniyaya, Matara",2019-10-21
1975,0.00023170536024083008,"Deniyaya, Matara",2019-10-22
1976,0.00023170536024083008,"Deniyaya, Matara",2019-10-23
1977,0.00023170536024083008,"Deniyaya, Matara",2019-10-24
1978,0.00023170536024083008,"Deniyaya, Matara",2019-10-25
1979,0.00023170536024083008,"Deniyaya, Matara",2019-10-26
1980,0.00023170536024083008,"Deniyaya, Matara",2019-10-27
1981,0.00023170536024083008,"Deniyaya, Matara",2019-10-28
1982,0.00023170536024083008,"Deniyaya, Matara",2019-10-29
1983,0.00023170536024083008,"Deniyaya, Matara",2019-10-30
1984,0.00022909184664884622,"Deniyaya, Matara",2019-10-31
1985,0.00022909184664884622,"Deniyaya, Matara",2019-11-01
1986,0.00021619756174616638,"Deniyaya, Matara",2019-11-06
1987,0.00018771863781251536,"Deniyaya, Matara",2019-11-07
1988,7.553392172272982e-05,"Deniyaya, Matara",2019-11-08
1989,7.553392172272982e-05,"Deniyaya, Matara",2019-11-09
1990,7.553392172272982e-05,"Deniyaya, Matara",2019-11-10
1991,0.00022347214689943937,"Deniyaya, Matara",2019-11-11
1992,0.00022347214689943937,"Deniyaya, Matara",2019-11-12
1993,0.00011288275060194917,"Deniyaya, Matara",2019-11-13
1994,5.815962265760409e-05,"Deniyaya, Matara",2019-11-14
1995,-9.728603617986664e-05,"Deniyaya, Matara",2019-11-15
1996,6.111619864362443e-05,"Deniyaya, Matara",2019-11-16
1997,0.00011135001105853608,"Deniyaya, Matara",2019-11-17
1998,8.669282646079637e-05,"Deniyaya, Matara",2019-11-18
1999,8.669282646079637e-05,"Deniyaya, Matara",2019-11-19
2000,6.167588874374884e-05,"Deniyaya, Matara",2019-11-20
2001,8.329670267707673e-05,"Deniyaya, Matara",2019-11-21
2002,0.00015874444278409611,"Deniyaya, Matara",2019-11-22
2003,-9.125054756451936e-06,"Deniyaya, Matara",2019-11-23
2004,-9.875609976006672e-05,"Deniyaya, Matara",2019-11-24
2005,8.082623468883076e-05,"Deniyaya, Matara",2019-11-27
2006,8.082623468883076e-05,"Deniyaya, Matara",2019-11-28
2007,0.00010399009978131602,"Deniyaya, Matara",2019-11-29
2008,0.00010399009978131602,"Deniyaya, Matara",2019-11-30
2009,0.00015457325207535177,"Deniyaya, Matara",2019-12-01
2010,0.00022909828230126424,"Deniyaya, Matara",2019-12-02
2011,0.00022909828230126424,"Deniyaya, Matara",2019-12-03
2012,0.00022909828230126424,"Deniyaya, Matara",2019-12-04
2013,0.00022909828230126424,"Deniyaya, Matara",2019-12-05
2014,6.279132131055396e-05,"Deniyaya, Matara",2019-12-06
2015,6.279132131055396e-05,"Deniyaya, Matara",2019-12-07
2016,6.279132131055396e-05,"Deniyaya, Matara",2019-12-08
2017,6.279132131055396e-05,"Deniyaya, Matara",2019-12-09
2018,3.668150748126209e-05,"Deniyaya, Matara",2019-12-10
2019,3.668150748126209e-05,"Deniyaya, Matara",2019-12-11
2020,3.668150748126209e-05,"Deniyaya, Matara",2019-12-12
2021,4.62315488663879e-06,"Deniyaya, Matara",2019-12-13
2022,0.00014863739624261673,"Deniyaya, Matara",2019-12-14
2023,0.00012271657629438364,"Deniyaya, Matara",2019-12-15
2024,0.00012292128007053424,"Deniyaya, Matara",2019-12-16
2025,0.00012292128007053424,"Deniyaya, Matara",2019-12-17
2026,0.0001877353206509724,"Deniyaya, Matara",2019-12-18
2027,5.3307634495522295e-05,"Deniyaya, Matara",2019-12-19
2028,5.3307634495522295e-05,"Deniyaya, Matara",2019-12-20
2029,3.737863824244148e-05,"Deniyaya, Matara",2019-12-21
2030,3.737863824244148e-05,"Deniyaya, Matara",2019-12-22
2031,8.239901598712222e-05,"Deniyaya, Matara",2019-12-23
2032,0.00011758954233978196,"Deniyaya, Matara",2019-12-24
2033,6.322827935514696e-05,"Deniyaya, Matara",2019-12-25
2034,0.0002801681133864533,"Deniyaya, Matara",2019-12-26
2035,2.5080770957698957e-05,"Deniyaya, Matara",2019-12-27
2036,2.5080770957698957e-05,"Deniyaya, Matara",2019-12-28
2037,0.00011251487741314138,"Deniyaya, Matara",2019-12-29
2038,5.958212666452036e-05,"Deniyaya, Matara",2019-12-30
2039,3.443339602476807e-05,"Deniyaya, Matara",2019-12-31
2040,5.582477187917614e-05,"Deniyaya, Matara",2020-01-01
2041,4.323339089751243e-05,"Deniyaya, Matara",2020-01-02
2042,0.00013483032208054594,"Deniyaya, Matara",2020-01-03
2043,7.345198097368317e-05,"Deniyaya, Matara",2020-01-04
2044,2.321362493548122e-05,"Deniyaya, Matara",2020-01-05
2045,5.4160664857132805e-05,"Deniyaya, Matara",2020-01-06
2046,8.050683431295243e-05,"Deniyaya, Matara",2020-01-07
2047,4.716895767844027e-05,"Deniyaya, Matara",2020-01-08
2048,0.0001577781896422848,"Deniyaya, Matara",2020-01-09
2049,0.00017934788696229682,"Deniyaya, Matara",2020-01-10
2050,9.41050512969195e-05,"Deniyaya, Matara",2020-01-11
2051,9.41050512969195e-05,"Deniyaya, Matara",2020-01-12
2052,0.00011527629976626486,"Deniyaya, Matara",2020-01-13
2053,0.00011527629976626486,"Deniyaya, Matara",2020-01-14
2054,3.0344823697539575e-05,"Deniyaya, Matara",2020-01-15
2055,7.061637462092352e-06,"Deniyaya, Matara",2020-01-16
2056,7.061637462092352e-06,"Deniyaya, Matara",2020-01-17
2057,-3.063655407360958e-05,"Deniyaya, Matara",2020-01-18
2058,0.0002380160347689234,"Deniyaya, Matara",2020-01-19
2059,8.649788570140081e-05,"Deniyaya, Matara",2020-01-20
2060,5.912812620378361e-05,"Deniyaya, Matara",2020-01-21
2061,0.00011270591494394466,"Deniyaya, Matara",2020-01-22
2062,4.176835190634863e-05,"Deniyaya, Matara",2020-01-23
2063,0.00010655853731799395,"Deniyaya, Matara",2020-01-24
2064,0.00016613747209268744,"Deniyaya, Matara",2020-01-25
2065,7.276855495625505e-05,"Deniyaya, Matara",2020-01-26
2066,7.276855495625505e-05,"Deniyaya, Matara",2020-01-27
2067,6.942144958326742e-05,"Deniyaya, Matara",2020-01-28
2068,0.00018879682346369475,"Deniyaya, Matara",2020-01-29
2069,7.285972572016812e-05,"Deniyaya, Matara",2020-01-30
2070,0.00025290245990174033,"Deniyaya, Matara",2020-01-31
2071,0.00014151278390083934,"Deniyaya, Matara",2020-02-01
2072,7.155292117745567e-05,"Deniyaya, Matara",2020-02-02
2073,3.0342748686962295e-06,"Deniyaya, Matara",2020-02-03
2074,3.0342748686962295e-06,"Deniyaya, Matara",2020-02-04
2075,3.0342748686962295e-06,"Deniyaya, Matara",2020-02-05
2076,0.00021288896288198467,"Deniyaya, Matara",2020-02-06
2077,9.207190091336028e-05,"Deniyaya, Matara",2020-02-07
2078,9.207190091336028e-05,"Deniyaya, Matara",2020-02-08
2079,0.00013549658515841614,"Deniyaya, Matara",2020-02-09
2080,0.0001617020217739476,"Deniyaya, Matara",2020-02-10
2081,0.0001742292469876595,"Deniyaya, Matara",2020-02-11
2082,0.0002540055798295442,"Deniyaya, Matara",2020-02-12
2083,3.371115622175777e-05,"Deniyaya, Matara",2020-02-13
2084,3.371115622175777e-05,"Deniyaya, Matara",2020-02-14
2085,3.371115622175777e-05,"Deniyaya, Matara",2020-02-15
2086,0.00017941277286463294,"Deniyaya, Matara",2020-02-16
2087,0.00022093536042973254,"Deniyaya, Matara",2020-02-17
2088,6.674241804341922e-05,"Deniyaya, Matara",2020-02-18
2089,0.00012224664478942935,"Deniyaya, Matara",2020-02-19
2090,8.883904957213684e-05,"Deniyaya, Matara",2020-02-20
2091,-1.5101279314800582e-05,"Deniyaya, Matara",2020-02-21
2092,-1.5101279314800582e-05,"Deniyaya, Matara",2020-02-22
2093,0.0001415435780818627,"Deniyaya, Matara",2020-02-23
2094,6.469066327585497e-05,"Deniyaya, Matara",2020-02-24
2095,2.3133790736772745e-05,"Deniyaya, Matara",2020-02-25
2096,6.435616459262533e-05,"Deniyaya, Matara",2020-02-26
2097,0.00014741085604563322,"Deniyaya, Matara",2020-02-27
2098,7.261802893327325e-05,"Deniyaya, Matara",2020-02-28
2099,7.261802893327325e-05,"Deniyaya, Matara",2020-02-29
2100,7.261802893327325e-05,"Deniyaya, Matara",2020-03-01
2101,0.00024327506160042665,"Deniyaya, Matara",2020-03-02
2102,0.00013714703869652684,"Deniyaya, Matara",2020-03-03
2103,9.590982845119733e-05,"Deniyaya, Matara",2020-03-07
2104,8.151255612816e-05,"Deniyaya, Matara",2020-03-08
2105,0.0002133951068221292,"Deniyaya, Matara",2020-03-09
2106,8.807318490189663e-05,"Deniyaya, Matara",2020-03-10
2107,0.0001212261634002136,"Deniyaya, Matara",2020-03-11
2108,0.00018660456061447893,"Deniyaya, Matara",2020-03-12
2109,0.0002164612674754428,"Deniyaya, Matara",2020-03-13
2110,0.0001451271620085001,"Deniyaya, Matara",2020-03-14
2111,7.107494193457907e-05,"Deniyaya, Matara",2020-03-15
2112,1.4219102992139211e-05,"Deniyaya, Matara",2020-03-16
2113,1.4219102992139211e-05,"Deniyaya, Matara",2020-03-17
2114,0.00023361507043289238,"Deniyaya, Matara",2020-03-18
2115,6.550971145592522e-05,"Deniyaya, Matara",2020-03-19
2116,4.255753104668866e-05,"Deniyaya, Matara",2020-03-20
2117,0.00012054993274395477,"Deniyaya, Matara",2020-03-21
2118,0.00017068127375257795,"Deniyaya, Matara",2020-03-22
2119,0.000190274311210182,"Deniyaya, Matara",2020-03-23
2120,0.00016269249242190708,"Deniyaya, Matara",2020-03-24
2121,0.00013984102129646782,"Deniyaya, Matara",2020-03-25
2122,0.00021495874021320476,"Deniyaya, Matara",2020-03-26
2123,0.00015485009852521392,"Deniyaya, Matara",2020-03-27
2124,0.0001659523665068428,"Deniyaya, Matara",2020-03-28
2125,0.00010504526289878413,"Deniyaya, Matara",2020-03-29
2126,0.00022049809651989428,"Deniyaya, Matara",2020-03-30
2127,0.00016238573864718028,"Deniyaya, Matara",2020-03-31
2128,0.00013859583758688753,"Deniyaya, Matara",2020-04-01
2129,0.00011883157800219065,"Deniyaya, Matara",2020-04-02
2130,0.00019315283222091624,"Deniyaya, Matara",2020-04-03
2131,0.00019315283222091624,"Deniyaya, Matara",2020-04-04
2132,0.00022638449986379643,"Deniyaya, Matara",2020-04-05
2133,0.00022638449986379643,"Deniyaya, Matara",2020-04-06
2134,0.0001089687322607142,"Deniyaya, Matara",2020-04-07
2135,0.00011472163543945961,"Deniyaya, Matara",2020-04-08
2136,0.00013230692205592185,"Deniyaya, Matara",2020-04-09
2137,9.85519800843023e-05,"Deniyaya, Matara",2020-04-10
2138,6.881059950028768e-05,"Deniyaya, Matara",2020-04-11
2139,3.27301412484459e-05,"Deniyaya, Matara",2020-04-12
2140,3.621056330483745e-05,"Deniyaya, Matara",2020-04-13
2141,0.00012418146754360166,"Deniyaya, Matara",2020-04-14
2142,6.521946258410748e-05,"Deniyaya, Matara",2020-04-15
2143,2.395888714090688e-06,"Deniyaya, Matara",2020-04-16
2144,2.395888714090688e-06,"Deniyaya, Matara",2020-04-17
2145,6.948048640131524e-05,"Deniyaya, Matara",2020-04-18
2146,6.384248190519383e-05,"Deniyaya, Matara",2020-04-19
2147,0.00013817302081101942,"Deniyaya, Matara",2020-04-20
2148,0.0001303255564684097,"Deniyaya, Matara",2020-04-21
2149,0.0001303255564684097,"Deniyaya, Matara",2020-04-22
2150,3.486263002774481e-06,"Deniyaya, Matara",2020-04-23
2151,-7.571987892228614e-06,"Deniyaya, Matara",2020-04-24
2152,8.073384512511853e-05,"Deniyaya, Matara",2020-04-26
2153,0.00011218843412411001,"Deniyaya, Matara",2020-04-27
2154,0.0002022100508204587,"Deniyaya, Matara",2020-04-28
2155,9.111307020899031e-05,"Deniyaya, Matara",2020-04-29
2156,0.00019201553045634917,"Deniyaya, Matara",2020-04-30
2157,0.00017499764959492373,"Deniyaya, Matara",2020-05-01
2158,0.00017499764959492373,"Deniyaya, Matara",2020-05-02
2159,0.00017499764959492373,"Deniyaya, Matara",2020-05-03
2160,5.825853853115324e-05,"Deniyaya, Matara",2020-05-04
2161,5.825853853115324e-05,"Deniyaya, Matara",2020-05-05
2162,5.825853853115324e-05,"Deniyaya, Matara",2020-05-06
2163,-4.922578568208555e-05,"Deniyaya, Matara",2020-05-07
2164,0.00010664850026677202,"Deniyaya, Matara",2020-05-08
2165,0.00010664850026677202,"Deniyaya, Matara",2020-05-09
2166,0.00010664850026677202,"Deniyaya, Matara",2020-05-10
2167,0.00010664850026677202,"Deniyaya, Matara",2020-05-11
2168,8.813543154319978e-05,"Deniyaya, Matara",2020-05-12
2169,0.00013052058425301494,"Deniyaya, Matara",2020-05-13
2170,0.00013052058425301494,"Deniyaya, Matara",2020-05-14
2171,0.0001250770016340443,"Deniyaya, Matara",2020-05-15
2172,0.0001250770016340443,"Deniyaya, Matara",2020-05-16
2173,0.0001250770016340443,"Deniyaya, Matara",2020-05-17
2174,0.00010856637511238091,"Deniyaya, Matara",2020-05-18
2175,0.00010856637511238091,"Deniyaya, Matara",2020-05-19
2176,8.066085494189349e-05,"Deniyaya, Matara",2020-05-20
2177,0.0001064809700281678,"Deniyaya, Matara",2020-05-21
2178,0.0001064809700281678,"Deniyaya, Matara",2020-05-22
2179,4.538882770357599e-05,"Deniyaya, Matara",2020-05-23
2180,5.450283041426242e-05,"Deniyaya, Matara",2020-05-24
2181,5.450283041426242e-05,"Deniyaya, Matara",2020-05-25
2182,0.000174519075196343,"Deniyaya, Matara",2020-05-26
2183,0.000174519075196343,"Deniyaya, Matara",2020-05-27
2184,0.000174519075196343,"Deniyaya, Matara",2020-05-28
2185,0.000174519075196343,"Deniyaya, Matara",2020-05-29
2186,9.748732206240254e-05,"Deniyaya, Matara",2020-05-30
2187,9.112752099849169e-05,"Deniyaya, Matara",2020-05-31
2188,8.765331116827676e-05,"Deniyaya, Matara",2020-06-01
2189,0.00013659868110610032,"Deniyaya, Matara",2020-06-02
2190,4.755925841214103e-05,"Deniyaya, Matara",2020-06-03
2191,0.00016427680986812017,"Deniyaya, Matara",2020-06-04
2192,2.940111799718637e-05,"Deniyaya, Matara",2020-06-05
2193,2.940111799718637e-05,"Deniyaya, Matara",2020-06-06
2194,2.940111799718637e-05,"Deniyaya, Matara",2020-06-07
2195,2.940111799718637e-05,"Deniyaya, Matara",2020-06-08
2196,2.50764877911081e-05,"Deniyaya, Matara",2020-06-09
2197,2.50764877911081e-05,"Deniyaya, Matara",2020-06-10
2198,4.234014420232019e-05,"Deniyaya, Matara",2020-06-11
2199,-2.8814755147001132e-05,"Deniyaya, Matara",2020-06-12
2200,2.1925116564174516e-05,"Deniyaya, Matara",2020-06-13
2201,9.755461637929397e-05,"Deniyaya, Matara",2020-06-14
2202,5.990239896855989e-05,"Deniyaya, Matara",2020-06-15
2203,5.990239896855989e-05,"Deniyaya, Matara",2020-06-16
2204,5.990239896855989e-05,"Deniyaya, Matara",2020-06-17
2205,0.0001552861313468839,"Deniyaya, Matara",2020-06-18
2206,-2.214336831122813e-05,"Deniyaya, Matara",2020-06-19
2207,0.00013529333243337573,"Deniyaya, Matara",2020-06-20
2208,0.00013529333243337573,"Deniyaya, Matara",2020-06-21
2209,4.162291499108151e-05,"Deniyaya, Matara",2020-06-22
2210,0.00020945155449840838,"Deniyaya, Matara",2020-06-23
